impression_id,user_id,ad_id,campaign_id,impression_time,device_type
IMP-101352,FNP-U02164,AD-009,CMP-003,2026-03-13 18:25:31,Mobile
IMP-077303,FNP-U05273,AD-010,CMP-003,2026-03-04 18:34:22,Mobile
IMP-042347,FNP-U02243,AD-012,CMP-003,2026-01-28 13:56:38,Mobile
IMP-165229,FNP-U00122,AD-014,CMP-004,2026-02-02 13:15:47,Mobile
IMP-057704,FNP-U02293,AD-006,CMP-002,2026-01-04 18:11:51,Mobile
IMP-069272,FNP-U06445,AD-004,CMP-001,2026-02-10 09:30:49,Mobile
IMP-115623,FNP-U03588,AD-009,CMP-003,2026-02-24 18:03:55,Mobile
IMP-093499,FNP-U00221,AD-008,CMP-002,2026-01-06 21:55:49,Mobile
IMP-159452,FNP-U00968,AD-015,CMP-004,2026-01-19 13:07:16,Desktop
IMP-132241,FNP-U05397,AD-005,CMP-002,2026-02-06 21:33:49,Mobile
IMP-064756,FNP-U05087,AD-004,CMP-001,2026-02-02 18:12:32,Mobile
IMP-088545,FNP-U09294,AD-008,CMP-002,2026-02-20 18:13:39,Mobile
IMP-011664,FNP-U08998,AD-010,CMP-003,2026-03-01 13:20:39,Mobile
IMP-136743,FNP-U03774,AD-018,CMP-005,2026-02-10 18:20:50,Mobile
IMP-020522,FNP-U01906,AD-021,CMP-006,2026-01-31 18:32:43,Mobile
IMP-164819,FNP-U00795,AD-015,CMP-004,2026-01-07 09:30:07,Mobile
IMP-066042,FNP-U03306,AD-015,CMP-004,2026-01-06 21:07:12,Desktop
IMP-153545,FNP-U00986,AD-012,CMP-003,2026-02-01 18:48:46,Mobile
IMP-053308,FNP-U03756,AD-008,CMP-002,2026-02-21 18:55:28,Mobile
IMP-000854,FNP-U04237,AD-012,CMP-003,2026-02-12 21:39:53,Desktop
IMP-165732,FNP-U03932,AD-005,CMP-002,2026-02-15 09:35:00,Mobile
IMP-068072,FNP-U04050,AD-012,CMP-003,2026-01-03 13:31:23,Mobile
IMP-136677,FNP-U05922,AD-011,CMP-003,2026-03-19 09:18:32,Tablet
IMP-152092,FNP-U06353,AD-016,CMP-004,2026-03-28 13:58:01,Desktop
IMP-195116,FNP-U03326,AD-015,CMP-004,2026-02-23 13:21:50,Mobile
IMP-044242,FNP-U01442,AD-008,CMP-002,2026-03-28 13:22:04,Mobile
IMP-176069,FNP-U08445,AD-021,CMP-006,2026-01-08 09:00:10,Mobile
IMP-034463,FNP-U08790,AD-011,CMP-003,2026-03-03 13:15:57,Mobile
IMP-185021,FNP-U09211,AD-017,CMP-005,2026-02-07 13:21:13,Desktop
IMP-037696,FNP-U05926,AD-019,CMP-005,2026-01-29 21:21:55,Desktop
IMP-045945,FNP-U07385,AD-020,CMP-005,2026-01-25 18:17:37,Mobile
IMP-006067,FNP-U09136,AD-001,CMP-001,2026-03-25 09:28:00,Mobile
IMP-003222,FNP-U00255,AD-013,CMP-004,2026-03-23 18:10:00,Mobile
IMP-128123,FNP-U01471,AD-016,CMP-004,2026-01-17 06:41:43,Mobile
IMP-102007,FNP-U03937,AD-001,CMP-001,2026-01-26 18:51:11,Mobile
IMP-036823,FNP-U05441,AD-001,CMP-001,2026-01-14 18:06:55,Mobile
IMP-138597,FNP-U08167,AD-003,CMP-001,2026-01-16 13:40:14,Tablet
IMP-142004,FNP-U02710,AD-011,CMP-003,2026-03-30 13:12:50,Mobile
IMP-153692,FNP-U06803,AD-015,CMP-004,2026-01-27 18:42:59,Desktop
IMP-101495,FNP-U02369,AD-006,CMP-002,2026-01-21 09:54:24,Mobile
IMP-097047,FNP-U09296,AD-021,CMP-006,2026-03-25 09:47:15,Desktop
IMP-184823,FNP-U03843,AD-004,CMP-001,2026-03-30 13:01:06,Mobile
IMP-014946,FNP-U07952,AD-001,CMP-001,2026-03-09 09:59:47,Mobile
IMP-140373,FNP-U07383,AD-017,CMP-005,2026-02-25 18:43:26,Desktop
IMP-027631,FNP-U01616,AD-021,CMP-006,2026-03-31 13:39:10,Desktop
IMP-164853,FNP-U05650,AD-002,CMP-001,2026-01-19 13:31:51,Mobile
IMP-181066,FNP-U09875,AD-012,CMP-003,2026-03-28 21:15:36,Mobile
IMP-123830,FNP-U02670,AD-023,CMP-006,2026-01-09 13:51:22,Mobile
IMP-067925,FNP-U07874,AD-011,CMP-003,2026-03-04 18:26:37,Mobile
IMP-006770,FNP-U07826,AD-018,CMP-005,2026-02-19 13:06:47,Mobile
IMP-038519,FNP-U01298,AD-021,CMP-006,2026-01-11 13:18:53,Mobile
IMP-008668,FNP-U00905,AD-014,CMP-004,2026-02-06 13:35:07,Mobile
IMP-102455,FNP-U09661,AD-009,CMP-003,2026-01-21 18:55:47,Mobile
IMP-131703,FNP-U04624,AD-010,CMP-003,2026-02-28 09:08:41,Mobile
IMP-110456,FNP-U08368,AD-021,CMP-006,2026-01-01 21:39:11,Desktop
IMP-084017,FNP-U09915,AD-017,CMP-005,2026-02-01 13:41:16,Desktop
IMP-009880,FNP-U09728,AD-008,CMP-002,2026-03-24 00:58:42,Mobile
IMP-145321,FNP-U04630,AD-014,CMP-004,2026-01-20 13:27:53,Mobile
IMP-186522,FNP-U01681,AD-002,CMP-001,2026-01-24 09:27:53,Mobile
IMP-025570,FNP-U01685,AD-008,CMP-002,2026-01-17 06:27:52,Desktop
IMP-152990,FNP-U02423,AD-004,CMP-001,2026-01-26 21:04:38,Desktop
IMP-064561,FNP-U06728,AD-003,CMP-001,2026-01-14 18:26:20,Mobile
IMP-144153,FNP-U09168,AD-021,CMP-006,2026-02-22 06:03:43,Desktop
IMP-147848,FNP-U06185,AD-008,CMP-002,2026-03-30 13:56:15,Desktop
IMP-118374,FNP-U07408,AD-004,CMP-001,2026-03-03 18:03:08,Mobile
IMP-101773,FNP-U01833,AD-017,CMP-005,2026-03-05 18:47:03,Desktop
IMP-149868,FNP-U03909,AD-021,CMP-006,2026-03-27 18:48:28,Mobile
IMP-152638,FNP-U04102,AD-002,CMP-001,2026-02-26 13:54:19,Mobile
IMP-145373,FNP-U05158,AD-002,CMP-001,2026-03-25 09:04:29,Desktop
IMP-116953,FNP-U01085,AD-007,CMP-002,2026-01-08 18:30:49,Desktop
IMP-020700,FNP-U04976,AD-010,CMP-003,2026-03-21 18:40:57,Mobile
IMP-139469,FNP-U02941,AD-022,CMP-006,2026-03-23 09:02:06,Mobile
IMP-051032,FNP-U02929,AD-006,CMP-002,2026-03-22 06:02:49,Desktop
IMP-080146,FNP-U04255,AD-003,CMP-001,2026-01-08 13:22:28,Mobile
IMP-184946,FNP-U09805,AD-001,CMP-001,2026-03-17 06:27:09,Mobile
IMP-010403,FNP-U00292,AD-014,CMP-004,2026-03-17 13:56:05,Mobile
IMP-031876,FNP-U04109,AD-012,CMP-003,2026-03-22 13:38:39,Desktop
IMP-023592,FNP-U02533,AD-002,CMP-001,2026-01-27 13:02:37,Mobile
IMP-058711,FNP-U05883,AD-020,CMP-005,2026-02-04 21:09:00,Mobile
IMP-140030,FNP-U09781,AD-003,CMP-001,2026-03-29 18:15:00,Mobile
IMP-044218,FNP-U06018,AD-015,CMP-004,2026-02-02 09:53:01,Desktop
IMP-184804,FNP-U03110,AD-003,CMP-001,2026-01-18 09:25:52,Mobile
IMP-150063,FNP-U09054,AD-001,CMP-001,2026-02-18 13:31:25,Desktop
IMP-044227,FNP-U08624,AD-002,CMP-001,2026-03-23 21:45:56,Mobile
IMP-125887,FNP-U08585,AD-002,CMP-001,2026-02-25 13:20:45,Mobile
IMP-171912,FNP-U01347,AD-010,CMP-003,2026-02-23 13:05:17,Mobile
IMP-136153,FNP-U06556,AD-021,CMP-006,2026-01-20 13:13:48,Mobile
IMP-072306,FNP-U08476,AD-017,CMP-005,2026-02-22 13:47:31,Mobile
IMP-002979,FNP-U01954,AD-001,CMP-001,2026-02-05 09:18:23,Mobile
IMP-074761,FNP-U00858,AD-018,CMP-005,2026-01-24 00:42:03,Desktop
IMP-176500,FNP-U06160,AD-011,CMP-003,2026-03-29 13:56:13,Mobile
IMP-116070,FNP-U05819,AD-022,CMP-006,2026-03-25 09:31:38,Mobile
IMP-059112,FNP-U09956,AD-004,CMP-001,2026-03-26 09:07:42,Mobile
IMP-079410,FNP-U02324,AD-001,CMP-001,2026-01-10 18:00:13,Mobile
IMP-026204,FNP-U04025,AD-012,CMP-003,2026-01-13 21:00:05,Mobile
IMP-015437,FNP-U06578,AD-009,CMP-003,2026-02-04 13:05:04,Mobile
IMP-169500,FNP-U05263,AD-018,CMP-005,2026-02-14 18:47:21,Desktop
IMP-143960,FNP-U01328,AD-004,CMP-001,2026-03-03 18:35:07,Mobile
IMP-105824,FNP-U07926,AD-009,CMP-003,2026-03-13 18:59:02,Desktop
IMP-105152,FNP-U01907,AD-006,CMP-002,2026-01-11 09:18:19,Mobile
IMP-190600,FNP-U00422,AD-005,CMP-002,2026-01-28 09:21:20,Desktop
IMP-185639,FNP-U04180,AD-010,CMP-003,2026-03-12 18:01:34,Desktop
IMP-164161,FNP-U06944,AD-005,CMP-002,2026-03-21 09:46:20,Mobile
IMP-024845,FNP-U06752,AD-013,CMP-004,2026-02-27 00:46:49,Mobile
IMP-069810,FNP-U04313,AD-021,CMP-006,2026-01-30 21:41:24,Mobile
IMP-163874,FNP-U06585,AD-015,CMP-004,2026-01-26 18:58:39,Mobile
IMP-191876,FNP-U08667,AD-010,CMP-003,2026-03-04 13:54:08,Mobile
IMP-043681,FNP-U08997,AD-006,CMP-002,2026-01-27 06:40:51,Mobile
IMP-174196,FNP-U04959,AD-022,CMP-006,2026-03-18 06:24:45,Desktop
IMP-107593,FNP-U02124,AD-001,CMP-001,2026-02-10 13:37:13,Mobile
IMP-159109,FNP-U03014,AD-002,CMP-001,2026-01-28 06:10:45,Mobile
IMP-058665,FNP-U03732,AD-005,CMP-002,2026-02-06 18:16:14,Desktop
IMP-101809,FNP-U04899,AD-003,CMP-001,2026-01-29 13:04:30,Tablet
IMP-194223,FNP-U04869,AD-004,CMP-001,2026-02-25 09:50:38,Mobile
IMP-117522,FNP-U00173,AD-016,CMP-004,2026-02-10 09:57:47,Mobile
IMP-023403,FNP-U09324,AD-003,CMP-001,2026-01-10 09:24:33,Mobile
IMP-040465,FNP-U02036,AD-004,CMP-001,2026-01-24 09:02:04,Mobile
IMP-183996,FNP-U04654,AD-004,CMP-001,2026-03-31 06:30:51,Mobile
IMP-192157,FNP-U06709,AD-005,CMP-002,2026-03-30 21:23:04,Desktop
IMP-019251,FNP-U06176,AD-013,CMP-004,2026-01-07 18:19:21,Mobile
IMP-138272,FNP-U05125,AD-015,CMP-004,2026-02-07 13:32:06,Mobile
IMP-094328,FNP-U00525,AD-015,CMP-004,2026-03-17 06:23:10,Mobile
IMP-043727,FNP-U08812,AD-016,CMP-004,2026-01-13 13:06:40,Mobile
IMP-107818,FNP-U00575,AD-019,CMP-005,2026-03-07 09:44:02,Mobile
IMP-097306,FNP-U06329,AD-017,CMP-005,2026-03-07 18:30:19,Mobile
IMP-021226,FNP-U08745,AD-002,CMP-001,2026-02-22 09:38:38,Desktop
IMP-053496,FNP-U00781,AD-002,CMP-001,2026-01-04 00:01:03,Desktop
IMP-014429,FNP-U01100,AD-002,CMP-001,2026-03-27 18:36:21,Desktop
IMP-093785,FNP-U06892,AD-018,CMP-005,2026-03-15 18:20:09,Mobile
IMP-139274,FNP-U04403,AD-001,CMP-001,2026-01-16 09:29:09,Mobile
IMP-002399,FNP-U00096,AD-013,CMP-004,2026-01-07 13:31:01,Mobile
IMP-057093,FNP-U04618,AD-020,CMP-005,2026-03-10 21:34:29,Mobile
IMP-174905,FNP-U07761,AD-019,CMP-005,2026-01-08 09:48:41,Desktop
IMP-061743,FNP-U04167,AD-008,CMP-002,2026-01-26 21:02:01,Mobile
IMP-055632,FNP-U06324,AD-010,CMP-003,2026-03-24 13:51:20,Mobile
IMP-151858,FNP-U07421,AD-008,CMP-002,2026-03-12 18:57:13,Mobile
IMP-001339,FNP-U09355,AD-004,CMP-001,2026-02-19 13:34:15,Mobile
IMP-074946,FNP-U05142,AD-015,CMP-004,2026-01-04 13:14:43,Desktop
IMP-149065,FNP-U04124,AD-020,CMP-005,2026-02-24 13:16:45,Desktop
IMP-179304,FNP-U00977,AD-018,CMP-005,2026-03-04 18:21:54,Desktop
IMP-160032,FNP-U00651,AD-004,CMP-001,2026-01-05 13:14:24,Mobile
IMP-124917,FNP-U06971,AD-017,CMP-005,2026-01-18 09:00:28,Mobile
IMP-078705,FNP-U01324,AD-008,CMP-002,2026-01-26 21:46:36,Mobile
IMP-089136,FNP-U04873,AD-010,CMP-003,2026-01-07 21:00:22,Desktop
IMP-038354,FNP-U02783,AD-010,CMP-003,2026-01-23 13:12:22,Mobile
IMP-055738,FNP-U04679,AD-010,CMP-003,2026-03-14 09:01:09,Mobile
IMP-158774,FNP-U00640,AD-001,CMP-001,2026-03-28 06:47:58,Mobile
IMP-032911,FNP-U00925,AD-009,CMP-003,2026-01-25 09:09:41,Mobile
IMP-127035,FNP-U04603,AD-011,CMP-003,2026-01-11 13:25:46,Desktop
IMP-086861,FNP-U07397,AD-015,CMP-004,2026-02-15 09:40:26,Desktop
IMP-151428,FNP-U05743,AD-008,CMP-002,2026-02-14 09:21:00,Desktop
IMP-141754,FNP-U05427,AD-015,CMP-004,2026-03-22 00:36:04,Mobile
IMP-083893,FNP-U00484,AD-021,CMP-006,2026-01-16 09:33:46,Desktop
IMP-147075,FNP-U06343,AD-003,CMP-001,2026-01-21 00:26:14,Desktop
IMP-182913,FNP-U07918,AD-005,CMP-002,2026-02-23 21:35:16,Mobile
IMP-030188,FNP-U04745,AD-021,CMP-006,2026-02-14 00:11:56,Desktop
IMP-125479,FNP-U08471,AD-014,CMP-004,2026-01-17 13:05:38,Desktop
IMP-189579,FNP-U07973,AD-004,CMP-001,2026-03-07 06:06:34,Mobile
IMP-131081,FNP-U00797,AD-009,CMP-003,2026-03-08 09:44:41,Mobile
IMP-195963,FNP-U07725,AD-014,CMP-004,2026-03-25 09:52:42,Mobile
IMP-166255,FNP-U02978,AD-009,CMP-003,2026-03-23 09:14:18,Desktop
IMP-197729,FNP-U04299,AD-004,CMP-001,2026-03-26 06:54:51,Tablet
IMP-054147,FNP-U01025,AD-004,CMP-001,2026-03-28 09:37:04,Mobile
IMP-059049,FNP-U09796,AD-020,CMP-005,2026-02-05 13:08:01,Mobile
IMP-156443,FNP-U02096,AD-021,CMP-006,2026-01-30 18:12:33,Mobile
IMP-139707,FNP-U03234,AD-001,CMP-001,2026-01-06 00:48:27,Mobile
IMP-057074,FNP-U03558,AD-009,CMP-003,2026-01-23 21:55:37,Desktop
IMP-163768,FNP-U07172,AD-012,CMP-003,2026-01-12 09:01:03,Mobile
IMP-147359,FNP-U03292,AD-019,CMP-005,2026-02-13 06:48:26,Mobile
IMP-100268,FNP-U01379,AD-017,CMP-005,2026-03-02 13:33:03,Mobile
IMP-092781,FNP-U00790,AD-010,CMP-003,2026-02-08 13:52:28,Mobile
IMP-014518,FNP-U09832,AD-008,CMP-002,2026-03-25 13:18:57,Mobile
IMP-091689,FNP-U09963,AD-017,CMP-005,2026-01-23 13:03:53,Mobile
IMP-020658,FNP-U02890,AD-008,CMP-002,2026-02-11 09:43:01,Mobile
IMP-162252,FNP-U02047,AD-017,CMP-005,2026-01-03 18:41:24,Mobile
IMP-161469,FNP-U06796,AD-010,CMP-003,2026-01-10 00:14:40,Mobile
IMP-002903,FNP-U01959,AD-010,CMP-003,2026-01-19 13:14:15,Mobile
IMP-115191,FNP-U00915,AD-010,CMP-003,2026-01-21 13:27:19,Tablet
IMP-039038,FNP-U01068,AD-013,CMP-004,2026-02-26 09:56:28,Mobile
IMP-172605,FNP-U07286,AD-006,CMP-002,2026-03-20 13:00:41,Mobile
IMP-125480,FNP-U01423,AD-007,CMP-002,2026-03-13 09:29:57,Desktop
IMP-006755,FNP-U06807,AD-012,CMP-003,2026-03-25 06:38:51,Mobile
IMP-154830,FNP-U06400,AD-014,CMP-004,2026-01-08 09:07:55,Desktop
IMP-052098,FNP-U09744,AD-012,CMP-003,2026-03-28 21:11:32,Mobile
IMP-067336,FNP-U06731,AD-009,CMP-003,2026-02-20 18:56:49,Tablet
IMP-149274,FNP-U06514,AD-012,CMP-003,2026-03-19 21:57:35,Desktop
IMP-169607,FNP-U06348,AD-018,CMP-005,2026-01-10 18:38:57,Mobile
IMP-140903,FNP-U02319,AD-017,CMP-005,2026-03-23 06:43:50,Mobile
IMP-060836,FNP-U09859,AD-016,CMP-004,2026-02-24 13:50:23,Mobile
IMP-136338,FNP-U07656,AD-012,CMP-003,2026-02-07 21:41:54,Mobile
IMP-047631,FNP-U04898,AD-004,CMP-001,2026-03-17 13:16:44,Mobile
IMP-057223,FNP-U06566,AD-004,CMP-001,2026-03-07 00:12:02,Mobile
IMP-073792,FNP-U07831,AD-016,CMP-004,2026-01-06 13:56:50,Mobile
IMP-108562,FNP-U05744,AD-013,CMP-004,2026-01-27 13:54:45,Mobile
IMP-112121,FNP-U09466,AD-018,CMP-005,2026-03-09 13:30:20,Mobile
IMP-140807,FNP-U00301,AD-009,CMP-003,2026-01-08 13:59:50,Mobile
IMP-085269,FNP-U02364,AD-014,CMP-004,2026-01-13 18:29:06,Mobile
IMP-060006,FNP-U01695,AD-015,CMP-004,2026-01-09 13:04:35,Mobile
IMP-042716,FNP-U01117,AD-007,CMP-002,2026-02-24 13:34:38,Mobile
IMP-069130,FNP-U01961,AD-002,CMP-001,2026-02-15 00:45:00,Tablet
IMP-050598,FNP-U00494,AD-011,CMP-003,2026-03-31 09:10:05,Mobile
IMP-014237,FNP-U05535,AD-007,CMP-002,2026-02-19 18:05:42,Mobile
IMP-109225,FNP-U02915,AD-009,CMP-003,2026-01-31 18:02:17,Mobile
IMP-098839,FNP-U06261,AD-017,CMP-005,2026-03-19 09:24:18,Mobile
IMP-016201,FNP-U09738,AD-006,CMP-002,2026-01-29 00:07:26,Desktop
IMP-099213,FNP-U02216,AD-011,CMP-003,2026-03-28 09:21:17,Desktop
IMP-139443,FNP-U09653,AD-001,CMP-001,2026-01-06 13:11:36,Mobile
IMP-036710,FNP-U08629,AD-002,CMP-001,2026-01-25 13:56:17,Mobile
IMP-131349,FNP-U01825,AD-009,CMP-003,2026-03-26 09:33:43,Desktop
IMP-039884,FNP-U08834,AD-019,CMP-005,2026-01-25 13:17:08,Mobile
IMP-186051,FNP-U09276,AD-017,CMP-005,2026-03-01 09:27:54,Desktop
IMP-090695,FNP-U08197,AD-008,CMP-002,2026-03-17 09:17:04,Mobile
IMP-075937,FNP-U05156,AD-005,CMP-002,2026-03-30 18:24:51,Mobile
IMP-001191,FNP-U08589,AD-007,CMP-002,2026-01-29 13:01:25,Mobile
IMP-142181,FNP-U05111,AD-015,CMP-004,2026-01-15 13:23:26,Mobile
IMP-089861,FNP-U04917,AD-005,CMP-002,2026-03-13 18:13:28,Desktop
IMP-187614,FNP-U09569,AD-014,CMP-004,2026-03-28 06:57:58,Desktop
IMP-034533,FNP-U08063,AD-012,CMP-003,2026-01-28 18:53:07,Desktop
IMP-152097,FNP-U02328,AD-010,CMP-003,2026-03-15 09:35:50,Mobile
IMP-097144,FNP-U09125,AD-014,CMP-004,2026-01-21 06:00:59,Mobile
IMP-005053,FNP-U00131,AD-002,CMP-001,2026-03-28 13:37:21,Mobile
IMP-083842,FNP-U02418,AD-001,CMP-001,2026-01-22 18:35:53,Desktop
IMP-173263,FNP-U00579,AD-010,CMP-003,2026-02-19 18:38:00,Mobile
IMP-187872,FNP-U02226,AD-005,CMP-002,2026-01-25 21:40:00,Mobile
IMP-092616,FNP-U02701,AD-008,CMP-002,2026-02-27 13:19:09,Mobile
IMP-043074,FNP-U05314,AD-018,CMP-005,2026-02-13 18:00:22,Desktop
IMP-168565,FNP-U02153,AD-001,CMP-001,2026-03-09 00:30:52,Desktop
IMP-083882,FNP-U04377,AD-001,CMP-001,2026-03-28 18:44:40,Mobile
IMP-182043,FNP-U00549,AD-009,CMP-003,2026-03-16 09:06:14,Desktop
IMP-055367,FNP-U06540,AD-021,CMP-006,2026-01-04 06:59:07,Mobile
IMP-054550,FNP-U02377,AD-001,CMP-001,2026-02-10 13:13:33,Desktop
IMP-012577,FNP-U03192,AD-021,CMP-006,2026-02-09 09:04:58,Mobile
IMP-194465,FNP-U08836,AD-001,CMP-001,2026-03-13 13:55:13,Mobile
IMP-170336,FNP-U00205,AD-019,CMP-005,2026-02-12 13:58:38,Mobile
IMP-023124,FNP-U09346,AD-002,CMP-001,2026-01-09 13:00:02,Mobile
IMP-051866,FNP-U01510,AD-017,CMP-005,2026-03-30 21:11:38,Mobile
IMP-071546,FNP-U07175,AD-001,CMP-001,2026-02-25 06:42:46,Mobile
IMP-153885,FNP-U05471,AD-006,CMP-002,2026-01-10 09:07:16,Mobile
IMP-093518,FNP-U07535,AD-002,CMP-001,2026-01-16 13:11:13,Mobile
IMP-114209,FNP-U05151,AD-006,CMP-002,2026-03-12 21:58:56,Mobile
IMP-017415,FNP-U04173,AD-005,CMP-002,2026-02-17 13:51:24,Mobile
IMP-184061,FNP-U02372,AD-020,CMP-005,2026-02-07 13:14:00,Mobile
IMP-130485,FNP-U01732,AD-004,CMP-001,2026-03-15 06:07:45,Desktop
IMP-173520,FNP-U02763,AD-016,CMP-004,2026-01-06 06:08:20,Mobile
IMP-110478,FNP-U01264,AD-006,CMP-002,2026-01-15 21:04:48,Mobile
IMP-101715,FNP-U08932,AD-015,CMP-004,2026-01-10 13:27:39,Mobile
IMP-043053,FNP-U01381,AD-007,CMP-002,2026-03-23 13:59:05,Mobile
IMP-080697,FNP-U06396,AD-021,CMP-006,2026-02-03 18:45:40,Desktop
IMP-107950,FNP-U07871,AD-009,CMP-003,2026-03-09 18:28:11,Mobile
IMP-180477,FNP-U07600,AD-015,CMP-004,2026-02-07 21:22:16,Desktop
IMP-044555,FNP-U08382,AD-005,CMP-002,2026-02-07 18:09:34,Mobile
IMP-153718,FNP-U06834,AD-001,CMP-001,2026-01-13 18:39:33,Mobile
IMP-168869,FNP-U08778,AD-018,CMP-005,2026-01-21 13:59:16,Mobile
IMP-133983,FNP-U08481,AD-002,CMP-001,2026-01-01 21:37:42,Mobile
IMP-192411,FNP-U03036,AD-013,CMP-004,2026-02-19 09:38:12,Mobile
IMP-076953,FNP-U01763,AD-006,CMP-002,2026-03-20 00:17:49,Desktop
IMP-007672,FNP-U00263,AD-001,CMP-001,2026-03-29 18:32:02,Mobile
IMP-040188,FNP-U03468,AD-012,CMP-003,2026-01-24 06:59:05,Mobile
IMP-019059,FNP-U05516,AD-004,CMP-001,2026-01-19 18:33:47,Mobile
IMP-144886,FNP-U08943,AD-017,CMP-005,2026-01-26 21:28:35,Mobile
IMP-022816,FNP-U05947,AD-007,CMP-002,2026-01-23 13:55:51,Mobile
IMP-164674,FNP-U00067,AD-021,CMP-006,2026-02-02 13:03:49,Mobile
IMP-172152,FNP-U01582,AD-007,CMP-002,2026-01-30 09:40:19,Mobile
IMP-113717,FNP-U08013,AD-023,CMP-006,2026-03-24 18:41:15,Mobile
IMP-085091,FNP-U00860,AD-017,CMP-005,2026-02-14 18:07:48,Desktop
IMP-123866,FNP-U00580,AD-001,CMP-001,2026-03-30 13:56:33,Mobile
IMP-085691,FNP-U08692,AD-005,CMP-002,2026-01-02 06:47:17,Mobile
IMP-168328,FNP-U01138,AD-022,CMP-006,2026-01-05 13:39:44,Mobile
IMP-043295,FNP-U03529,AD-001,CMP-001,2026-01-20 13:28:32,Desktop
IMP-138901,FNP-U07375,AD-012,CMP-003,2026-02-12 13:15:15,Mobile
IMP-102342,FNP-U07097,AD-017,CMP-005,2026-03-12 21:27:50,Mobile
IMP-185978,FNP-U06594,AD-013,CMP-004,2026-01-29 06:04:22,Desktop
IMP-096436,FNP-U01133,AD-004,CMP-001,2026-02-21 13:27:42,Mobile
IMP-142898,FNP-U01168,AD-017,CMP-005,2026-01-29 09:35:15,Mobile
IMP-095932,FNP-U04798,AD-005,CMP-002,2026-03-01 21:15:27,Mobile
IMP-165006,FNP-U05309,AD-017,CMP-005,2026-03-14 00:56:04,Mobile
IMP-043185,FNP-U05787,AD-023,CMP-006,2026-03-17 00:40:14,Mobile
IMP-158376,FNP-U02375,AD-017,CMP-005,2026-02-01 13:33:59,Mobile
IMP-084327,FNP-U00124,AD-009,CMP-003,2026-01-28 09:49:51,Tablet
IMP-149769,FNP-U00211,AD-016,CMP-004,2026-01-25 00:06:04,Mobile
IMP-167784,FNP-U03274,AD-015,CMP-004,2026-03-05 06:00:09,Desktop
IMP-074383,FNP-U09514,AD-010,CMP-003,2026-01-26 21:18:33,Desktop
IMP-014127,FNP-U02283,AD-017,CMP-005,2026-01-12 21:13:28,Mobile
IMP-178408,FNP-U05931,AD-021,CMP-006,2026-03-30 13:38:03,Mobile
IMP-011062,FNP-U01387,AD-019,CMP-005,2026-03-19 18:07:46,Mobile
IMP-064602,FNP-U06632,AD-012,CMP-003,2026-03-30 09:21:53,Mobile
IMP-109182,FNP-U09794,AD-021,CMP-006,2026-03-24 18:33:56,Mobile
IMP-113393,FNP-U02664,AD-010,CMP-003,2026-02-10 06:52:54,Mobile
IMP-093950,FNP-U03009,AD-015,CMP-004,2026-01-17 13:18:19,Mobile
IMP-075835,FNP-U01339,AD-001,CMP-001,2026-01-20 18:00:36,Mobile
IMP-016320,FNP-U08732,AD-013,CMP-004,2026-03-30 00:24:34,Mobile
IMP-112047,FNP-U08308,AD-014,CMP-004,2026-01-04 06:36:50,Mobile
IMP-055403,FNP-U04572,AD-010,CMP-003,2026-01-30 09:02:09,Mobile
IMP-047982,FNP-U08871,AD-006,CMP-002,2026-01-19 00:53:03,Mobile
IMP-189359,FNP-U00204,AD-010,CMP-003,2026-02-12 09:02:47,Mobile
IMP-055220,FNP-U07829,AD-009,CMP-003,2026-03-21 18:38:15,Desktop
IMP-044164,FNP-U06334,AD-021,CMP-006,2026-03-14 13:00:28,Mobile
IMP-163087,FNP-U07024,AD-017,CMP-005,2026-01-12 00:55:26,Mobile
IMP-159584,FNP-U03549,AD-014,CMP-004,2026-03-25 09:48:03,Desktop
IMP-029661,FNP-U05097,AD-011,CMP-003,2026-03-10 09:16:58,Tablet
IMP-085157,FNP-U03980,AD-004,CMP-001,2026-03-27 13:17:18,Desktop
IMP-070431,FNP-U04467,AD-010,CMP-003,2026-03-26 21:03:41,Mobile
IMP-175918,FNP-U09744,AD-020,CMP-005,2026-01-08 13:05:37,Desktop
IMP-191383,FNP-U01875,AD-015,CMP-004,2026-03-26 00:57:55,Mobile
IMP-127502,FNP-U03264,AD-014,CMP-004,2026-02-26 13:50:29,Mobile
IMP-157777,FNP-U03845,AD-019,CMP-005,2026-02-26 13:00:38,Desktop
IMP-020156,FNP-U05227,AD-013,CMP-004,2026-03-11 21:54:54,Desktop
IMP-127570,FNP-U03925,AD-017,CMP-005,2026-03-25 13:05:24,Mobile
IMP-023104,FNP-U09477,AD-013,CMP-004,2026-01-22 13:21:45,Desktop
IMP-008923,FNP-U02657,AD-015,CMP-004,2026-03-05 13:50:30,Desktop
IMP-198335,FNP-U00557,AD-001,CMP-001,2026-01-09 13:43:43,Mobile
IMP-098157,FNP-U04811,AD-007,CMP-002,2026-03-08 09:43:36,Tablet
IMP-072470,FNP-U09193,AD-010,CMP-003,2026-03-03 18:51:57,Desktop
IMP-043409,FNP-U09312,AD-010,CMP-003,2026-02-06 09:53:31,Mobile
IMP-032734,FNP-U00972,AD-008,CMP-002,2026-01-08 18:43:12,Desktop
IMP-053668,FNP-U08783,AD-009,CMP-003,2026-02-15 13:22:26,Desktop
IMP-044792,FNP-U04363,AD-016,CMP-004,2026-01-14 06:42:18,Mobile
